country,year,sex,age,suicides_no,population,suicides_100k_pop
Estonia,1997,female,5-14 years,0,101713,0.0
Estonia,1997,female,55-74 years,34,179234,18.9696151399846
Estonia,1997,female,75+ years,15,51893,28.90563274430077
Estonia,1997,male,15-24 years,36,98971,36.37429145911428
Estonia,1997,male,25-34 years,60,92544,64.83402489626556
Estonia,1997,male,35-54 years,193,176261,109.49671226192976
Estonia,1997,male,5-14 years,5,106361,4.700971220654187
Estonia,1997,male,55-74 years,117,119232,98.1280193236715
Estonia,1997,male,75+ years,20,17817,112.25234326766571
Estonia,1998,female,15-24 years,5,95878,5.214960679196479
Estonia,1998,female,25-34 years,4,93664,4.270584215920738
Estonia,1998,female,35-54 years,32,197231,16.22463000238299
Estonia,1998,female,5-14 years,1,98422,1.0160330007518645
Estonia,1998,female,55-74 years,25,176820,14.138672095916752
Estonia,1998,female,75+ years,14,53166,26.332618590828723
Estonia,1998,male,15-24 years,36,99239,36.27606082286198
Estonia,1998,male,25-34 years,55,91671,59.99716377043994
Estonia,1998,male,35-54 years,166,176185,94.21914464909045
Estonia,1998,male,5-14 years,5,103157,4.846980815649932
Estonia,1998,male,55-74 years,123,118242,104.02395088039782
Estonia,1998,male,75+ years,11,18044,60.96209266238085
Estonia,1999,female,15-24 years,7,96708,7.2382843198080815
Estonia,1999,female,25-34 years,3,92980,3.226500322650032
Estonia,1999,female,35-54 years,35,198278,17.651983578611848
Estonia,1999,female,5-14 years,0,94255,0.0
Estonia,1999,female,55-74 years,26,173742,14.964717799956256
Estonia,1999,female,75+ years,22,54852,40.10792678480274
Estonia,1999,male,15-24 years,47,100216,46.898698810569165
Estonia,1999,male,25-34 years,54,91164,59.23390812162696
Estonia,1999,male,35-54 years,148,176841,83.69099925922156
Estonia,1999,male,5-14 years,2,99045,2.019284163763946
Estonia,1999,male,55-74 years,101,116703,86.54447614885649
Estonia,1999,male,75+ years,23,18414,124.90496361464105
Estonia,2000,female,15-24 years,6,97165,6.175063037101838
Estonia,2000,female,25-34 years,11,95540,11.513502198032237
Estonia,2000,female,35-54 years,22,202765,10.849998767045594
Estonia,2000,female,5-14 years,1,88530,1.1295606009262398
Estonia,2000,female,55-74 years,38,173775,21.867357214789237
Estonia,2000,female,75+ years,10,57680,17.337031900138697
Estonia,2000,male,15-24 years,30,103020,29.120559114735006
Estonia,2000,male,25-34 years,38,97425,39.004362329997434
Estonia,2000,male,35-54 years,136,185960,73.13400731340073
Estonia,2000,male,5-14 years,0,94965,0.0
Estonia,2000,male,55-74 years,66,118085,55.89194224499301
Estonia,2000,male,75+ years,19,19265,98.62444848170257
Estonia,2001,female,15-24 years,6,97020,6.184291898577613
Estonia,2001,female,25-34 years,8,95505,8.376524789278049
Estonia,2001,female,35-54 years,24,202560,11.848341232227488
Estonia,2001,female,5-14 years,0,84860,0.0
Estonia,2001,female,55-74 years,22,171675,12.814911897480703
Estonia,2001,female,75+ years,26,59580,43.6388049681101
Estonia,2001,male,15-24 years,36,102895,34.987122795082364
Estonia,2001,male,25-34 years,44,97810,44.98517533994479
Estonia,2001,male,35-54 years,135,185880,72.62750161394447
Estonia,2001,male,5-14 years,4,90730,4.408685109666043
Estonia,2001,male,55-74 years,84,117120,71.72131147540983
Estonia,2001,male,75+ years,12,19975,60.07509386733417
Estonia,2002,female,15-24 years,4,97020,4.1228612657184085
Estonia,2002,female,25-34 years,6,95715,6.268609935746749
Estonia,2002,female,35-54 years,28,201060,13.926191186710435
Estonia,2002,female,5-14 years,1,80820,1.2373174956693886
Estonia,2002,female,55-74 years,19,170805,11.123796141799128
Estonia,2002,female,75+ years,14,61415,22.79573394121957
Estonia,2002,male,15-24 years,34,102950,33.02574065080136
Estonia,2002,male,25-34 years,53,98385,53.87000050820755
Estonia,2002,male,35-54 years,117,184685,63.3511113517611
Estonia,2002,male,5-14 years,4,86140,4.6436034362665435
Estonia,2002,male,55-74 years,74,116560,63.486616334934794
Estonia,2002,male,75+ years,17,21135,80.43529690087533
Estonia,2003,female,15-24 years,6,97400,6.160164271047228
Estonia,2003,female,25-34 years,5,95605,5.229851995188536
Estonia,2003,female,35-54 years,21,199315,10.536086094874946
Estonia,2003,female,5-14 years,1,76235,1.3117334557617892
Estonia,2003,female,55-74 years,17,170190,9.988836006815912
Estonia,2003,female,75+ years,16,63315,25.27047303166706
Estonia,2003,male,15-24 years,31,103335,29.9995161368365
Estonia,2003,male,25-34 years,38,98640,38.52392538523926
Estonia,2003,male,35-54 years,116,183410,63.24627882885339
Estonia,2003,male,5-14 years,3,81105,3.69890882189754
Estonia,2003,male,55-74 years,69,116230,59.36505205196593
Estonia,2003,male,75+ years,19,22380,84.89722966934764
Estonia,2004,female,15-24 years,6,97765,6.137165652329565
Estonia,2004,female,25-34 years,7,94990,7.369196757553427
Estonia,2004,female,35-54 years,12,197475,6.076718571971136
Estonia,2004,female,5-14 years,1,71710,1.3945056477478732
Estonia,2004,female,55-74 years,22,170025,12.939273636229965
Estonia,2004,female,75+ years,11,65370,16.827290806180205
Estonia,2004,male,15-24 years,31,103745,29.88095811846354
Estonia,2004,male,25-34 years,43,98265,43.75922251055818
Estonia,2004,male,35-54 years,104,182275,57.0566451789878
Estonia,2004,male,5-14 years,0,76105,0.0
Estonia,2004,male,55-74 years,73,116415,62.70669587252501
Estonia,2004,male,75+ years,13,23510,55.29561888558061
Estonia,2005,female,15-24 years,5,97515,5.127416294928985
Estonia,2005,female,25-34 years,3,93980,3.192168546499255
Estonia,2005,female,35-54 years,12,195835,6.127607424617663
Estonia,2005,female,5-14 years,0,67840,0.0
Estonia,2005,female,55-74 years,18,170115,10.581077506392734
Estonia,2005,female,75+ years,15,67375,22.263450834879407
Estonia,2005,male,15-24 years,27,103575,26.06806661839247
Estonia,2005,male,25-34 years,32,97650,32.77009728622632
Estonia,2005,male,35-54 years,97,181315,53.49805586961917
Estonia,2005,male,5-14 years,1,71890,1.3910140492418974
Estonia,2005,male,55-74 years,50,116665,42.857755110787295
Estonia,2005,male,75+ years,13,24740,52.54648342764754
Estonia,2006,female,15-24 years,5,96385,5.187529179851636
Estonia,2006,female,25-34 years,4,92765,4.311971109793564
Estonia,2006,female,35-54 years,12,194260,6.177288170493154
Estonia,2006,female,5-14 years,0,64825,0.0
Estonia,2006,female,55-74 years,17,170020,9.998823667803787
Estonia,2006,female,75+ years,18,69410,25.93286269989915
Estonia,2006,male,15-24 years,26,102295,25.416687032601793
Estonia,2006,male,25-34 years,21,96850,21.683014971605576
Estonia,2006,male,35-54 years,73,180705,40.39733266926759
Estonia,2006,male,5-14 years,1,68740,1.4547570555717195
Estonia,2006,male,55-74 years,56,116790,47.949310728658276
Estonia,2006,male,75+ years,14,25870,54.11673753382296
Estonia,2007,female,15-24 years,3,94785,3.165057762304162
Estonia,2007,female,25-34 years,2,91870,2.176989223903342
Estonia,2007,female,35-54 years,11,192585,5.711763636835683
Estonia,2007,female,5-14 years,0,62580,0.0
Estonia,2007,female,55-74 years,17,170045,9.997353641683084
Estonia,2007,female,75+ years,13,71525,18.175463124781544
Estonia,2007,male,15-24 years,21,100450,20.905923344947734
Estonia,2007,male,25-34 years,39,96140,40.565841481173294
Estonia,2007,male,35-54 years,66,180160,36.63410301953819
Estonia,2007,male,5-14 years,0,66290,0.0
Estonia,2007,male,55-74 years,58,117125,49.51974386339381
Estonia,2007,male,75+ years,21,26860,78.18317200297841
Estonia,2008,female,15-24 years,5,92410,5.410669840926307
Estonia,2008,female,25-34 years,4,91600,4.366812227074235
Estonia,2008,female,35-54 years,16,191130,8.371265630722544
Estonia,2008,female,5-14 years,1,61285,1.6317206494248184
Estonia,2008,female,55-74 years,15,170375,8.80410858400587
Estonia,2008,female,75+ years,12,73185,16.39680262348842
Estonia,2008,male,15-24 years,29,98030,29.582780781393453
Estonia,2008,male,25-34 years,23,95990,23.96082925304719
Estonia,2008,male,35-54 years,71,179930,39.45978991830156
Estonia,2008,male,5-14 years,1,64680,1.5460729746444033
Estonia,2008,male,55-74 years,47,117750,39.91507430997877
Estonia,2008,male,75+ years,18,27640,65.12301013024602
Estonia,2009,female,15-24 years,2,89195,2.2422781546050787
Estonia,2009,female,25-34 years,3,91560,3.27653997378768
Estonia,2009,female,35-54 years,14,189570,7.385134778709712
Estonia,2009,female,5-14 years,0,60910,0.0
Estonia,2009,female,55-74 years,14,171340,8.170888292284346
Estonia,2009,female,75+ years,16,74300,21.534320323014803
Estonia,2009,male,15-24 years,23,94705,24.285940552241172
Estonia,2009,male,25-34 years,30,96260,31.165593185123623
Estonia,2009,male,35-54 years,88,179820,48.937826715604494
Estonia,2009,male,5-14 years,0,64240,0.0
Estonia,2009,male,55-74 years,66,118960,55.4808338937458
Estonia,2009,male,75+ years,13,28150,46.181172291296626
Estonia,2010,female,15-24 years,2,85755,2.3322255262083846
Estonia,2010,female,25-34 years,5,91330,5.474652359575167
Estonia,2010,female,35-54 years,9,187560,4.798464491362764
Estonia,2010,female,5-14 years,0,61030,0.0
Estonia,2010,female,55-74 years,14,172395,8.120885176484236
Estonia,2010,female,75+ years,12,75665,15.859380162558647
Estonia,2010,male,15-24 years,20,91065,21.962334596167572
Estonia,2010,male,25-34 years,28,96230,29.096955211472512
Estonia,2010,male,35-54 years,61,179395,34.00317734607988
Estonia,2010,male,5-14 years,0,64580,0.0
Estonia,2010,male,55-74 years,54,120465,44.82629809488233
Estonia,2010,male,75+ years,18,28755,62.59780907668231
Estonia,2011,female,15-24 years,3,82075,3.655193420651843
Estonia,2011,female,25-34 years,1,90940,1.0996261271167802
Estonia,2011,female,35-54 years,15,185535,8.08472794890452
Estonia,2011,female,5-14 years,0,61510,0.0
Estonia,2011,female,55-74 years,9,172988,5.20267301778158
Estonia,2011,female,75+ years,12,77543,15.475284680757772
Estonia,2011,male,15-24 years,19,87167,21.797239781109823
Estonia,2011,male,25-34 years,23,95987,23.961578130371823
Estonia,2011,male,35-54 years,58,178933,32.41436738891093
Estonia,2011,male,5-14 years,0,65329,0.0
Estonia,2011,male,55-74 years,57,121737,46.82224796076788
Estonia,2011,male,75+ years,21,29683,70.74756594683826
Estonia,2012,female,15-24 years,2,78364,2.552192333214231
Estonia,2012,female,25-34 years,3,91727,3.2705746399642415
Estonia,2012,female,35-54 years,7,184354,3.7970426462132636
Estonia,2012,female,5-14 years,0,63330,0.0
Estonia,2012,female,55-74 years,17,172977,9.827896194291727
Estonia,2012,female,75+ years,18,80117,22.46714180511003
Estonia,2012,male,15-24 years,14,83194,16.828136644469552
Estonia,2012,male,25-34 years,30,96938,30.94761600198065
Estonia,2012,male,35-54 years,65,179456,36.22057774607703
Estonia,2012,male,5-14 years,2,67323,2.9707529373319668
Estonia,2012,male,55-74 years,59,122960,47.98308392973325
Estonia,2012,male,75+ years,20,30891,64.7437765044835
Estonia,2013,female,15-24 years,2,73430,2.7236824186299877
Estonia,2013,female,25-34 years,2,91438,2.187274437323651
Estonia,2013,female,35-54 years,13,181855,7.148552418135329
Estonia,2013,female,5-14 years,0,64312,0.0
Estonia,2013,female,55-74 years,12,172334,6.96322257940975
Estonia,2013,female,75+ years,18,82614,21.78807466046917
Estonia,2013,male,15-24 years,15,78163,19.19066566022287
Estonia,2013,male,25-34 years,22,96869,22.711084041334175
Estonia,2013,male,35-54 years,52,178072,29.201671234107554
Estonia,2013,male,5-14 years,1,68210,1.4660606949127692
Estonia,2013,male,55-74 years,58,123698,46.88838946466394
Estonia,2013,male,75+ years,23,32101,71.64885829101897
Estonia,2014,female,15-24 years,1,69127,1.4466127562312845
Estonia,2014,female,25-34 years,8,92159,8.680649746633536
Estonia,2014,female,35-54 years,16,180093,8.88429866791047
Estonia,2014,female,5-14 years,0,66119,0.0
Estonia,2014,female,55-74 years,10,172116,5.810035092611959
Estonia,2014,female,75+ years,13,84886,15.314657305091535
Estonia,2014,male,15-24 years,19,73521,25.842956434216074
Estonia,2014,male,25-34 years,39,97957,39.81338750676317
Estonia,2014,male,35-54 years,57,177676,32.08086629595443
Estonia,2014,male,5-14 years,2,69999,2.8571836740524863
Estonia,2014,male,55-74 years,50,124940,40.01920922042581
Estonia,2014,male,75+ years,26,33259,78.17432875311945
Estonia,2015,female,15-24 years,1,66216,1.5102090129273893
Estonia,2015,female,25-34 years,2,92783,2.15556729142192
Estonia,2015,female,35-54 years,11,178380,6.166610606570243
Estonia,2015,female,5-14 years,1,67802,1.4748827468216277
Estonia,2015,female,55-74 years,12,172429,6.959386182138735
Estonia,2015,female,75+ years,9,86804,10.368185797889499
Estonia,2015,male,15-24 years,21,70165,29.92945200598589
Estonia,2015,male,25-34 years,25,99448,25.13876598825517
Estonia,2015,male,35-54 years,48,177053,27.11052622661011
Estonia,2015,male,5-14 years,1,71561,1.3974092033370131
Estonia,2015,male,55-74 years,44,126556,34.7672176743892
Estonia,2015,male,75+ years,20,34253,58.38904621493008
Fiji,2001,female,15-24 years,5,80653,6.199397418570915
Fiji,2001,female,25-34 years,2,58030,3.446493193175944
Fiji,2001,female,35-54 years,0,89055,0.0
Fiji,2001,female,5-14 years,0,88212,0.0
Fiji,2001,female,55-74 years,1,34038,2.9378929431811507
Fiji,2001,female,75+ years,0,4489,0.0
Fiji,2001,male,15-24 years,8,85026,9.408886693481994
Fiji,2001,male,25-34 years,5,60698,8.23750370687667
Fiji,2001,male,35-54 years,10,90519,11.047404412333323
Fiji,2001,male,5-14 years,1,93629,1.0680451569492357
Fiji,2001,male,55-74 years,4,31764,12.59287243420224
Fiji,2001,male,75+ years,0,3346,0.0
Fiji,2002,female,15-24 years,6,79795,7.519268124569209
Fiji,2002,female,25-34 years,5,58817,8.500943604740126
Fiji,2002,female,35-54 years,3,91724,3.270681610047534
Fiji,2002,female,5-14 years,1,85867,1.1645917523612097
Fiji,2002,female,55-74 years,0,35203,0.0
Fiji,2002,female,75+ years,1,4593,21.77226213803614
Fiji,2002,male,15-24 years,9,84154,10.694678803146612
Fiji,2002,male,25-34 years,4,61525,6.501422186103211
Fiji,2002,male,35-54 years,5,93636,5.339826562433252
Fiji,2002,male,5-14 years,2,91230,2.1922613175490517
Fiji,2002,male,55-74 years,5,33136,15.089328826653789
Fiji,2002,male,75+ years,1,3507,28.514399771884804
Fiji,2003,female,15-24 years,1,78498,1.2739178068231038
Fiji,2003,female,25-34 years,2,59592,3.3561551886159213
Fiji,2003,female,35-54 years,1,94332,1.0600856549209177
Fiji,2003,female,5-14 years,0,83271,0.0
Fiji,2003,female,55-74 years,0,36443,0.0
Fiji,2003,female,75+ years,0,4675,0.0
Fiji,2003,male,15-24 years,3,82852,3.6209144015835464
Fiji,2003,male,25-34 years,0,62295,0.0
Fiji,2003,male,35-54 years,1,96710,1.0340192327577293
Fiji,2003,male,5-14 years,0,88650,0.0
Fiji,2003,male,55-74 years,2,34619,5.777174384008781
Fiji,2003,male,75+ years,0,3654,0.0
Fiji,2004,female,15-24 years,4,77085,5.189076992929882
Fiji,2004,female,25-34 years,1,60430,1.6548072149594573
Fiji,2004,female,35-54 years,1,97123,1.0296222316032249
Fiji,2004,female,5-14 years,1,80606,1.2406024365431854
Fiji,2004,female,55-74 years,1,37837,2.642915664561144
Fiji,2004,female,75+ years,0,4752,0.0
Fiji,2004,male,15-24 years,3,81425,3.6843721215842797
Fiji,2004,male,25-34 years,4,63091,6.340048501371036
Fiji,2004,male,35-54 years,2,99930,2.0014009806864803
Fiji,2004,male,5-14 years,0,86049,0.0
Fiji,2004,male,55-74 years,5,36303,13.772966421507865
Fiji,2004,male,75+ years,2,3777,52.952078369075984
Fiji,2005,female,15-24 years,2,75687,2.64246171733587
Fiji,2005,female,25-34 years,3,61361,4.88909893906553
Fiji,2005,female,35-54 years,1,100199,0.9980139522350522
Fiji,2005,female,5-14 years,0,78078,0.0
Fiji,2005,female,55-74 years,0,39444,0.0
Fiji,2005,female,75+ years,0,4819,0.0
Fiji,2005,male,15-24 years,2,79981,2.500593891049124
Fiji,2005,male,25-34 years,3,63965,4.690064879230829
Fiji,2005,male,35-54 years,9,103347,8.70852564660803
Fiji,2005,male,5-14 years,0,83601,0.0
Fiji,2005,male,55-74 years,1,38247,2.6145841503908804
Fiji,2005,male,75+ years,1,3878,25.7864878803507
Fiji,2006,female,15-24 years,5,75457,6.626290470069046
Fiji,2006,female,25-34 years,0,62701,0.0
Fiji,2006,female,35-54 years,1,100106,0.9989411224102451
Fiji,2006,female,5-14 years,2,78008,2.5638396061942363
Fiji,2006,female,55-74 years,1,40531,2.4672472921960966
Fiji,2006,female,75+ years,0,5052,0.0
Fiji,2006,male,15-24 years,4,79914,5.005380784343169
Fiji,2006,male,25-34 years,4,65615,6.096167034976759
Fiji,2006,male,35-54 years,6,103418,5.801697963604015
Fiji,2006,male,5-14 years,1,83550,1.196888090963495
Fiji,2006,male,55-74 years,0,39336,0.0
Fiji,2006,male,75+ years,0,4071,0.0
Fiji,2007,female,15-24 years,1,75514,1.3242577535291469
Fiji,2007,female,25-34 years,2,64428,3.1042403923759854
Fiji,2007,female,35-54 years,0,100300,0.0
Fiji,2007,female,5-14 years,0,77970,0.0
